,PINCP
165021,True
165022,False
165023,False
165024,True
165025,False
165026,True
165027,False
165028,True
165029,False
165030,False
165031,True
165032,False
165033,False
165034,False
165035,True
165036,False
165037,False
165038,False
165039,False
165040,True
165041,True
165042,False
165043,False
165044,False
165045,True
165046,False
165047,False
165048,False
165049,False
165050,False
165051,False
165052,True
165053,False
165054,False
165055,False
165056,False
165057,False
165058,True
165059,False
165060,True
165061,False
165062,True
165063,True
165064,False
165065,False
165066,False
165067,False
165068,False
165069,False
165070,False
165071,False
165072,True
165073,True
165074,True
165075,True
165076,True
165077,False
165078,False
165079,True
165080,False
165081,False
165082,False
165083,False
165084,False
165085,False
165086,False
165087,False
165088,True
165089,False
165090,False
165091,False
165092,False
165093,False
165094,False
165095,False
165096,False
165097,False
165098,True
165099,False
165100,False
165101,False
165102,False
165103,True
165104,False
165105,False
165106,False
165107,False
165108,False
165109,True
165110,False
165111,False
165112,False
165113,True
165114,False
165115,False
165116,False
165117,False
165118,True
165119,True
165120,False
165121,False
165122,False
165123,True
165124,False
165125,True
165126,False
165127,False
165128,False
165129,False
165130,True
165131,True
165132,True
165133,True
165134,True
165135,False
165136,False
165137,False
165138,False
165139,False
165140,True
165141,False
165142,False
165143,False
165144,False
165145,False
165146,True
165147,False
165148,True
165149,False
165150,False
165151,False
165152,False
165153,False
165154,False
165155,False
165156,True
165157,True
165158,False
165159,True
165160,False
165161,False
165162,False
165163,True
165164,False
165165,False
165166,False
165167,False
165168,False
165169,False
165170,False
165171,False
165172,False
165173,False
165174,True
165175,False
165176,False
165177,False
165178,False
165179,True
165180,True
165181,False
165182,False
165183,False
165184,False
165185,False
165186,False
165187,True
165188,True
165189,False
165190,False
165191,True
165192,False
165193,False
165194,False
165195,False
165196,True
165197,False
165198,True
165199,False
165200,False
165201,False
165202,False
165203,False
165204,False
165205,True
165206,True
165207,False
165208,True
165209,False
165210,True
165211,False
165212,False
165213,False
165214,True
165215,False
165216,False
165217,False
165218,False
165219,False
165220,True
165221,False
165222,False
165223,True
165224,False
165225,False
165226,False
165227,False
165228,False
165229,True
165230,False
165231,False
165232,False
165233,True
165234,False
165235,False
165236,True
165237,False
165238,True
165239,False
165240,False
165241,False
165242,False
165243,True
165244,True
165245,False
165246,False
165247,False
165248,False
165249,False
165250,True
165251,False
165252,True
165253,False
165254,True
165255,True
165256,True
165257,False
165258,False
165259,True
165260,True
165261,False
165262,True
165263,False
165264,False
165265,True
165266,False
165267,False
165268,False
165269,False
165270,False
165271,False
165272,False
165273,True
165274,False
165275,False
165276,False
165277,False
165278,False
165279,False
165280,False
165281,False
165282,False
165283,False
165284,True
165285,False
165286,False
165287,True
165288,False
165289,True
165290,False
165291,False
165292,False
165293,False
165294,True
165295,True
165296,True
165297,False
165298,False
165299,True
165300,True
165301,False
165302,True
165303,True
165304,False
165305,False
165306,False
165307,False
165308,False
165309,False
165310,False
165311,False
165312,False
165313,False
165314,False
165315,False
165316,False
165317,False
165318,False
165319,True
165320,True
165321,True
165322,True
165323,False
165324,True
165325,False
165326,False
165327,False
165328,False
165329,False
165330,False
165331,True
165332,False
165333,True
165334,True
165335,True
165336,True
165337,False
165338,False
165339,False
165340,False
165341,True
165342,True
165343,False
165344,False
165345,False
165346,False
165347,False
165348,False
165349,False
165350,False
165351,False
165352,True
165353,False
165354,False
165355,False
165356,True
165357,False
165358,False
165359,False
165360,True
165361,False
165362,False
165363,False
165364,False
165365,False
165366,True
165367,True
165368,True
165369,False
165370,False
165371,False
165372,True
165373,True
165374,False
165375,False
165376,False
165377,False
165378,False
165379,True
165380,False
165381,True
165382,False
165383,True
165384,False
165385,False
165386,False
165387,False
165388,False
165389,False
165390,False
165391,False
165392,True
165393,True
165394,False
165395,True
165396,False
165397,True
165398,False
165399,False
165400,False
165401,True
165402,False
165403,False
165404,True
165405,False
165406,False
165407,True
165408,False
165409,False
165410,False
165411,False
165412,False
165413,True
165414,False
165415,False
165416,False
165417,True
165418,False
165419,True
165420,True
165421,True
165422,False
165423,False
165424,False
165425,False
165426,False
165427,False
165428,True
165429,True
165430,True
165431,False
165432,True
165433,False
165434,False
165435,True
165436,False
165437,False
165438,False
165439,True
165440,False
165441,False
165442,True
165443,True
165444,True
165445,True
165446,True
165447,True
165448,True
165449,False
165450,True
165451,True
165452,True
165453,False
165454,True
165455,True
165456,True
165457,False
165458,False
165459,True
165460,False
165461,False
165462,False
165463,False
165464,False
165465,False
165466,False
165467,False
165468,False
165469,False
165470,False
165471,False
165472,False
165473,False
165474,False
165475,False
165476,False
165477,True
165478,False
165479,False
165480,False
165481,True
165482,True
165483,True
165484,True
165485,True
165486,False
165487,True
165488,False
165489,True
165490,False
165491,False
165492,False
165493,True
165494,False
165495,False
165496,False
165497,False
165498,False
165499,True
165500,False
165501,True
165502,True
165503,False
165504,False
165505,False
165506,True
165507,True
165508,False
165509,False
165510,False
165511,False
165512,True
165513,False
165514,False
165515,False
165516,True
165517,False
165518,False
165519,False
165520,False
165521,False
165522,True
165523,False
165524,True
165525,False
165526,True
165527,False
165528,True
165529,False
165530,False
165531,False
165532,False
165533,False
165534,True
165535,True
165536,True
165537,False
165538,False
165539,True
165540,False
165541,True
165542,False
165543,False
165544,False
165545,False
165546,False
165547,True
165548,False
165549,False
165550,False
165551,True
165552,True
165553,True
165554,True
165555,False
165556,True
165557,True
165558,False
165559,False
165560,False
165561,True
165562,False
165563,False
165564,False
165565,False
165566,False
165567,False
165568,True
165569,True
165570,False
165571,False
165572,False
165573,False
165574,False
165575,True
165576,True
165577,True
165578,True
165579,False
165580,False
165581,False
165582,False
165583,True
165584,True
165585,False
165586,False
165587,True
165588,True
165589,True
165590,False
165591,True
165592,False
165593,False
165594,False
165595,True
165596,False
165597,True
165598,False
165599,False
165600,False
165601,False
165602,False
165603,False
165604,False
165605,False
165606,False
165607,False
165608,True
165609,False
165610,True
165611,False
165612,True
165613,False
165614,False
165615,False
165616,True
165617,False
165618,False
165619,True
165620,True
165621,True
165622,False
165623,False
165624,True
165625,True
165626,False
165627,False
165628,False
165629,False
165630,False
165631,False
165632,False
165633,False
165634,True
165635,False
165636,False
165637,False
165638,False
165639,False
165640,True
165641,False
165642,False
165643,False
165644,False
165645,False
165646,True
165647,False
165648,False
165649,False
165650,False
165651,False
165652,False
165653,False
165654,False
165655,False
165656,True
165657,False
165658,True
165659,True
165660,False
165661,False
165662,True
165663,True
165664,True
165665,True
165666,False
165667,True
165668,True
165669,False
165670,False
165671,False
165672,False
165673,False
165674,True
165675,False
165676,False
165677,False
165678,True
165679,False
165680,False
165681,False
165682,True
165683,False
165684,False
165685,False
165686,False
165687,False
165688,True
165689,False
165690,False
165691,False
165692,False
165693,True
165694,True
165695,True
165696,False
165697,False
165698,True
165699,True
165700,True
165701,False
165702,True
165703,False
165704,True
165705,True
165706,False
165707,True
165708,True
165709,True
165710,True
165711,False
165712,False
165713,True
165714,False
165715,False
165716,True
165717,False
165718,False
165719,False
165720,False
165721,False
165722,False
165723,False
165724,True
165725,True
165726,False
165727,False
165728,True
165729,False
165730,True
165731,False
165732,True
165733,False
165734,False
165735,True
165736,False
165737,False
165738,True
165739,True
165740,False
165741,False
165742,True
165743,False
165744,True
165745,False
165746,True
165747,False
165748,True
165749,True
165750,False
165751,False
165752,True
165753,True
165754,True
165755,True
165756,True
165757,True
165758,False
165759,False
165760,False
165761,False
165762,False
165763,False
165764,False
165765,False
165766,False
165767,False
165768,True
165769,False
165770,False
165771,False
165772,False
165773,False
165774,True
165775,False
165776,True
165777,False
165778,False
165779,False
165780,True
165781,False
165782,False
165783,True
165784,False
165785,True
165786,True
165787,True
165788,False
165789,False
165790,True
165791,False
165792,False
165793,False
165794,False
165795,True
165796,False
165797,False
165798,False
165799,False
165800,False
165801,False
165802,False
165803,False
165804,True
165805,True
165806,False
165807,False
165808,False
165809,False
165810,False
165811,False
165812,False
165813,False
165814,False
165815,False
165816,False
165817,False
165818,False
165819,False
165820,False
165821,True
165822,True
165823,False
165824,True
165825,True
165826,True
165827,False
165828,False
165829,False
165830,True
165831,False
165832,False
165833,False
165834,False
165835,False
165836,False
165837,False
165838,False
165839,False
165840,False
165841,False
165842,False
165843,False
165844,False
165845,False
165846,True
165847,False
165848,False
165849,False
165850,False
165851,False
165852,True
165853,False
165854,True
165855,False
165856,False
165857,True
165858,True
165859,False
165860,False
165861,False
165862,False
165863,False
165864,False
165865,True
165866,False
165867,True
165868,False
165869,False
165870,False
165871,False
165872,False
165873,True
165874,True
165875,False
165876,True
165877,False
165878,True
165879,False
165880,False
165881,False
165882,True
165883,False
165884,False
165885,False
165886,False
165887,False
165888,False
165889,False
165890,True
165891,True
165892,True
165893,False
165894,True
165895,False
165896,False
165897,True
165898,False
165899,True
165900,False
165901,True
165902,True
165903,False
165904,False
165905,True
165906,False
165907,False
165908,False
165909,False
165910,False
165911,True
165912,False
165913,False
165914,False
165915,True
165916,False
165917,False
165918,False
165919,False
165920,True
165921,True
165922,True
165923,False
165924,True
165925,True
165926,True
165927,True
165928,False
165929,False
165930,False
165931,False
165932,False
165933,True
165934,False
165935,True
165936,True
165937,True
165938,False
165939,False
165940,True
165941,True
165942,False
165943,False
165944,True
165945,True
165946,False
165947,True
165948,True
165949,True
165950,False
165951,True
165952,True
165953,True
165954,True
165955,True
165956,True
165957,False
165958,True
165959,False
165960,False
165961,False
165962,False
165963,True
165964,True
165965,True
165966,True
165967,False
165968,False
165969,False
165970,False
165971,False
165972,True
165973,True
165974,False
165975,True
165976,True
165977,True
165978,False
165979,False
165980,True
165981,True
165982,True
165983,False
165984,True
165985,False
165986,False
165987,False
165988,False
165989,True
165990,False
165991,False
165992,False
165993,True
165994,True
165995,False
165996,False
165997,False
165998,False
165999,True
166000,False
166001,False
166002,False
166003,False
166004,False
166005,False
166006,False
166007,True
166008,True
166009,True
166010,True
166011,False
166012,False
166013,False
166014,True
166015,False
166016,False
166017,True
166018,True
166019,False
166020,False
166021,False
166022,False
166023,False
166024,True
166025,False
166026,True
166027,True
166028,False
166029,True
166030,False
166031,False
166032,False
166033,False
166034,False
166035,True
166036,False
166037,False
166038,False
166039,False
166040,False
166041,False
166042,False
166043,True
166044,True
166045,False
166046,True
166047,False
166048,False
166049,False
166050,False
166051,False
166052,False
166053,False
166054,False
166055,False
166056,False
166057,False
166058,True
166059,True
166060,True
166061,False
166062,True
166063,False
166064,True
166065,False
166066,False
166067,False
166068,False
166069,True
166070,False
166071,True
166072,True
166073,False
166074,False
166075,True
166076,False
166077,False
166078,False
166079,False
166080,False
166081,True
166082,True
166083,False
166084,False
166085,False
166086,False
166087,False
166088,False
166089,True
166090,False
166091,False
166092,True
166093,True
166094,False
166095,False
166096,False
166097,True
166098,True
166099,False
166100,False
166101,False
166102,True
166103,False
166104,True
166105,True
166106,False
166107,True
166108,False
166109,False
166110,False
166111,False
166112,False
166113,False
166114,False
166115,False
166116,False
166117,False
166118,False
166119,False
166120,False
166121,False
166122,False
166123,False
166124,True
166125,False
166126,False
166127,False
166128,False
166129,False
166130,False
166131,True
166132,False
166133,False
166134,False
166135,True
166136,False
166137,False
166138,False
166139,True
166140,True
166141,False
166142,False
166143,False
166144,True
166145,True
166146,False
166147,False
166148,True
166149,False
166150,False
166151,False
166152,True
166153,True
166154,True
166155,False
166156,False
166157,False
166158,True
166159,False
166160,False
166161,False
166162,True
166163,True
166164,False
166165,False
166166,True
166167,True
166168,False
166169,True
166170,True
166171,False
166172,False
166173,True
166174,False
166175,False
166176,True
166177,False
166178,False
166179,False
166180,True
166181,False
166182,False
166183,False
166184,False
166185,False
166186,True
166187,False
166188,False
166189,False
166190,False
166191,False
166192,True
166193,False
166194,False
166195,True
166196,False
166197,False
166198,False
166199,True
166200,True
166201,True
166202,True
166203,False
166204,True
166205,False
166206,True
166207,False
166208,False
166209,False
166210,False
166211,True
166212,True
166213,False
166214,True
166215,False
166216,False
166217,False
166218,False
166219,False
166220,False
166221,False
166222,False
166223,False
166224,False
166225,False
166226,True
166227,False
166228,False
166229,False
166230,False
166231,False
166232,False
166233,False
166234,True
166235,False
166236,False
166237,True
166238,False
166239,False
166240,False
166241,True
166242,True
166243,True
166244,True
166245,False
166246,False
166247,True
166248,True
166249,False
166250,False
166251,True
166252,False
166253,False
166254,True
166255,False
166256,True
166257,True
166258,False
166259,True
166260,True
166261,False
166262,False
166263,False
166264,False
166265,True
166266,False
166267,True
166268,True
166269,False
166270,False
166271,False
166272,True
166273,True
166274,True
166275,False
166276,False
166277,False
166278,False
166279,False
166280,True
166281,False
166282,True
166283,False
166284,False
166285,True
166286,False
166287,False
166288,True
166289,True
166290,False
166291,False
166292,False
166293,True
166294,False
166295,True
166296,False
166297,False
166298,False
166299,False
166300,False
166301,False
166302,False
166303,True
166304,False
166305,False
166306,False
166307,False
166308,False
166309,True
166310,True
166311,True
166312,False
166313,True
166314,False
166315,False
166316,False
166317,False
166318,False
166319,True
166320,False
166321,False
166322,True
166323,True
166324,True
166325,False
166326,False
166327,True
166328,True
166329,False
166330,False
166331,True
166332,True
166333,True
166334,True
166335,True
166336,True
166337,True
166338,False
166339,False
166340,True
166341,False
166342,False
166343,False
166344,True
166345,False
166346,False
166347,False
166348,False
166349,False
166350,True
166351,True
166352,False
166353,False
166354,True
166355,False
166356,False
166357,False
166358,False
166359,False
166360,False
166361,True
166362,False
166363,False
166364,False
166365,False
166366,True
166367,True
166368,False
166369,True
166370,True
166371,False
166372,True
166373,False
166374,False
166375,False
166376,False
166377,False
166378,True
166379,True
166380,True
166381,True
166382,True
166383,True
166384,True
166385,True
166386,False
166387,False
166388,True
166389,True
166390,False
166391,False
166392,False
166393,True
166394,False
166395,False
166396,True
166397,True
166398,False
166399,False
166400,False
166401,False
166402,True
166403,False
166404,True
166405,False
166406,False
166407,False
166408,False
166409,True
166410,False
166411,False
166412,False
166413,False
166414,False
166415,False
166416,False
166417,True
166418,False
166419,False
166420,False
166421,True
166422,True
166423,False
166424,True
166425,False
166426,False
166427,True
166428,False
166429,True
166430,False
166431,False
166432,True
166433,True
166434,True
166435,False
166436,False
166437,True
166438,False
166439,False
166440,False
166441,True
166442,True
166443,True
166444,False
166445,False
166446,False
166447,False
166448,False
166449,True
166450,True
166451,False
166452,False
166453,False
166454,True
166455,True
166456,True
166457,True
166458,False
166459,True
166460,False
166461,True
166462,True
166463,False
166464,True
166465,False
166466,False
166467,False
166468,False
166469,True
166470,False
166471,True
166472,True
166473,False
166474,False
166475,True
166476,True
166477,False
166478,False
166479,True
166480,False
166481,False
166482,False
166483,True
166484,True
166485,False
166486,True
166487,True
166488,False
166489,False
166490,True
166491,False
166492,True
166493,False
166494,True
166495,False
166496,False
166497,True
166498,False
166499,False
166500,False
166501,False
166502,True
166503,False
166504,False
166505,True
166506,True
166507,True
166508,False
166509,False
166510,False
166511,False
166512,False
166513,True
166514,True
166515,False
166516,False
166517,False
166518,False
166519,True
166520,False
166521,True
166522,True
166523,False
166524,True
166525,True
166526,False
166527,False
166528,False
166529,False
166530,False
166531,True
166532,False
166533,True
166534,False
166535,True
166536,True
166537,True
166538,False
166539,False
166540,False
166541,False
166542,False
166543,False
166544,False
166545,False
166546,False
166547,True
166548,True
166549,False
166550,True
166551,True
166552,True
166553,False
166554,False
166555,False
166556,False
166557,False
166558,True
166559,True
166560,True
166561,False
166562,False
166563,False
166564,False
166565,True
166566,False
166567,False
166568,False
166569,False
166570,True
166571,False
166572,False
166573,True
166574,False
166575,False
166576,True
166577,False
166578,False
166579,False
166580,False
166581,False
166582,False
166583,True
166584,False
166585,False
166586,True
166587,False
166588,False
166589,False
166590,False
166591,True
166592,True
166593,False
166594,True
166595,False
166596,True
166597,True
166598,True
166599,True
166600,False
166601,False
166602,False
166603,False
166604,False
166605,True
166606,False
166607,False
166608,False
166609,True
166610,False
166611,False
166612,True
166613,True
166614,True
166615,True
166616,False
166617,True
166618,True
166619,True
166620,False
166621,False
166622,False
166623,True
166624,True
166625,False
166626,False
166627,True
166628,False
166629,False
166630,False
166631,False
166632,True
166633,False
166634,False
166635,False
166636,False
166637,True
166638,True
166639,True
166640,True
166641,False
166642,False
166643,False
166644,False
166645,False
166646,False
166647,True
166648,False
166649,False
166650,True
166651,False
166652,True
166653,True
166654,False
166655,True
166656,False
166657,False
166658,False
166659,True
166660,False
166661,False
166662,True
166663,False
166664,False
166665,True
166666,False
166667,False
166668,False
166669,False
166670,False
166671,False
166672,False
166673,False
166674,True
166675,True
166676,True
166677,True
166678,True
166679,False
166680,True
166681,False
166682,False
166683,False
166684,False
166685,False
166686,False
166687,False
166688,False
166689,False
166690,True
166691,False
166692,False
166693,False
166694,False
166695,True
166696,True
166697,False
166698,False
166699,True
166700,True
166701,True
166702,True
166703,True
166704,True
166705,False
166706,False
166707,False
166708,False
166709,False
166710,False
166711,False
166712,False
166713,False
166714,False
166715,False
166716,True
166717,True
166718,True
166719,False
166720,False
166721,False
166722,False
166723,False
166724,False
166725,False
166726,False
166727,True
166728,False
166729,True
166730,True
166731,False
166732,False
166733,False
166734,False
166735,False
166736,False
166737,False
166738,False
166739,False
166740,False
166741,False
166742,False
166743,False
166744,False
166745,False
166746,False
166747,False
166748,False
166749,False
166750,True
166751,False
166752,False
166753,False
166754,True
166755,True
166756,True
166757,False
166758,False
166759,False
166760,False
166761,True
166762,False
166763,False
166764,True
166765,False
166766,False
166767,False
166768,False
166769,False
166770,False
166771,False
166772,False
166773,False
166774,False
166775,True
166776,False
166777,True
166778,True
166779,False
166780,False
166781,False
166782,True
166783,False
166784,True
166785,False
166786,False
166787,True
166788,False
166789,True
166790,True
166791,True
166792,False
166793,False
166794,False
166795,True
166796,True
166797,True
166798,True
166799,False
166800,False
166801,True
166802,False
166803,True
166804,False
166805,False
166806,True
166807,False
166808,False
166809,False
166810,False
166811,False
166812,False
166813,True
166814,False
166815,False
166816,False
166817,False
166818,False
166819,True
166820,False
166821,False
166822,False
166823,True
166824,False
166825,False
166826,False
166827,False
166828,False
166829,False
166830,True
166831,True
166832,True
166833,True
166834,True
166835,False
166836,False
166837,False
166838,False
166839,False
166840,True
166841,False
166842,True
166843,True
166844,False
166845,False
166846,False
166847,False
166848,False
166849,False
166850,False
166851,False
166852,True
166853,True
166854,False
166855,False
166856,True
166857,True
166858,False
166859,False
166860,True
166861,False
166862,False
166863,True
166864,True
166865,True
166866,False
166867,True
166868,True
166869,True
166870,True
166871,False
166872,False
166873,True
166874,True
166875,True
166876,True
166877,False
166878,True
166879,False
166880,False
166881,False
166882,False
166883,False
166884,True
166885,True
166886,False
166887,False
166888,True
166889,False
166890,True
166891,False
166892,False
166893,False
166894,True
166895,False
166896,False
166897,False
166898,False
166899,True
166900,False
166901,False
166902,True
166903,False
166904,True
166905,True
166906,False
166907,True
166908,False
166909,True
166910,True
166911,True
166912,True
166913,False
166914,True
166915,False
166916,False
166917,False
166918,False
166919,False
166920,True
166921,False
166922,False
166923,False
166924,False
166925,False
166926,True
166927,True
166928,True
166929,True
166930,True
166931,False
166932,False
166933,True
166934,True
166935,False
166936,True
166937,False
166938,True
166939,False
166940,False
166941,False
166942,True
166943,True
166944,True
166945,False
166946,False
166947,False
166948,False
166949,True
166950,False
166951,False
166952,True
166953,False
166954,True
166955,False
166956,True
166957,False
166958,False
166959,True
166960,True
166961,False
166962,False
166963,False
166964,False
166965,True
166966,True
166967,True
166968,True
166969,True
166970,False
166971,False
166972,False
166973,True
166974,False
166975,False
166976,False
166977,False
166978,False
166979,False
166980,False
166981,False
166982,False
166983,True
166984,False
166985,False
166986,True
166987,False
166988,False
166989,True
166990,False
166991,False
166992,False
166993,False
166994,False
166995,True
166996,False
166997,False
166998,False
166999,False
167000,True
167001,False
167002,False
167003,False
167004,True
167005,False
167006,True
167007,False
167008,False
167009,True
167010,True
167011,False
167012,False
167013,False
167014,True
167015,False
167016,False
167017,True
167018,False
167019,False
167020,True
167021,True
167022,False
167023,True
167024,True
167025,True
167026,True
167027,False
167028,False
167029,True
167030,True
167031,False
167032,False
167033,False
167034,True
167035,True
167036,True
167037,False
167038,True
167039,False
167040,False
167041,True
167042,True
167043,True
167044,True
167045,False
167046,False
167047,False
167048,False
167049,False
167050,False
167051,False
167052,False
167053,False
167054,False
167055,True
167056,False
167057,True
167058,True
167059,True
167060,False
167061,False
167062,True
167063,True
167064,True
167065,False
167066,True
167067,False
167068,True
167069,False
167070,False
167071,False
167072,True
167073,True
167074,False
167075,False
167076,False
167077,False
167078,True
167079,False
167080,False
167081,True
167082,False
167083,False
167084,True
167085,False
167086,True
167087,False
167088,True
167089,False
167090,False
167091,False
167092,False
167093,False
167094,False
167095,False
167096,False
167097,False
167098,False
167099,True
167100,False
167101,False
167102,False
167103,False
167104,False
167105,False
167106,False
167107,False
167108,False
167109,False
167110,False
167111,False
167112,False
167113,True
167114,True
167115,False
167116,True
167117,False
167118,False
167119,True
167120,False
167121,False
167122,False
167123,False
167124,False
167125,False
167126,False
167127,False
167128,True
167129,True
167130,False
167131,False
167132,False
167133,False
167134,True
167135,False
167136,True
167137,True
167138,True
167139,True
167140,False
167141,True
167142,True
167143,False
167144,False
167145,False
167146,False
167147,True
167148,False
167149,False
167150,True
167151,False
167152,True
167153,False
167154,False
167155,False
167156,False
167157,False
167158,True
167159,True
167160,True
167161,True
167162,True
167163,False
167164,False
167165,False
167166,False
167167,False
167168,True
167169,True
167170,False
167171,True
167172,False
167173,False
167174,True
167175,True
167176,False
167177,True
167178,False
167179,False
167180,False
167181,False
167182,False
167183,False
167184,False
167185,False
167186,True
167187,True
167188,True
167189,False
167190,False
167191,False
167192,False
167193,False
167194,True
167195,False
167196,False
167197,True
167198,True
167199,True
167200,True
167201,True
167202,False
167203,True
167204,False
167205,False
167206,True
167207,True
167208,False
167209,False
167210,False
167211,False
167212,False
167213,True
167214,False
167215,False
167216,False
167217,False
167218,True
167219,False
167220,True
167221,True
167222,True
167223,False
167224,True
167225,True
167226,False
167227,True
167228,True
167229,True
167230,True
167231,True
167232,False
167233,False
167234,False
167235,False
167236,True
167237,True
167238,False
167239,False
167240,True
167241,True
167242,False
167243,True
167244,True
167245,True
167246,False
167247,True
167248,True
167249,False
167250,True
167251,False
167252,False
167253,False
167254,False
167255,False
167256,True
167257,False
167258,False
167259,False
167260,False
167261,False
167262,True
167263,False
167264,False
167265,True
167266,True
167267,False
167268,False
167269,False
167270,True
167271,False
167272,True
167273,True
167274,True
167275,False
167276,True
167277,False
167278,True
167279,False
167280,False
167281,False
167282,True
167283,True
167284,True
167285,False
167286,False
167287,False
167288,False
167289,False
167290,True
167291,False
167292,True
167293,False
167294,False
167295,False
167296,False
167297,False
167298,True
167299,False
167300,False
167301,True
167302,True
167303,False
167304,False
167305,False
167306,True
167307,False
167308,False
167309,True
167310,False
167311,True
167312,False
167313,False
167314,True
167315,True
167316,True
167317,True
167318,False
167319,False
167320,False
167321,False
167322,False
167323,True
167324,True
167325,True
167326,False
167327,False
167328,False
167329,False
167330,False
167331,False
167332,True
167333,False
167334,False
167335,False
167336,False
167337,True
167338,True
167339,True
167340,False
167341,True
167342,True
167343,False
167344,False
167345,False
167346,False
167347,True
167348,False
167349,False
167350,False
167351,False
167352,True
167353,True
167354,True
167355,False
167356,False
167357,False
167358,True
167359,False
167360,True
167361,False
167362,False
167363,False
167364,False
167365,False
167366,True
167367,False
167368,False
167369,True
167370,False
167371,True
167372,False
167373,False
167374,True
167375,False
167376,False
167377,True
167378,True
167379,True
167380,True
167381,False
167382,False
167383,False
167384,True
167385,False
167386,False
167387,True
167388,True
167389,True
167390,False
167391,True
167392,True
167393,False
167394,True
167395,True
167396,False
167397,False
167398,True
167399,False
167400,False
167401,False
167402,False
167403,True
167404,False
167405,False
167406,False
167407,False
167408,False
167409,False
167410,False
167411,True
167412,True
167413,False
167414,False
167415,False
167416,False
167417,True
167418,False
167419,True
167420,False
167421,False
167422,False
167423,False
167424,False
167425,True
167426,True
167427,True
167428,True
167429,True
167430,True
167431,False
167432,False
167433,False
167434,False
167435,False
167436,False
167437,False
167438,False
167439,False
167440,True
167441,False
167442,False
167443,True
167444,False
167445,False
167446,False
167447,False
167448,False
167449,False
167450,False
167451,False
167452,True
167453,False
167454,False
167455,False
167456,True
167457,False
167458,False
167459,False
167460,False
167461,False
167462,False
167463,False
167464,False
167465,False
167466,True
167467,True
167468,False
167469,False
167470,False
167471,False
167472,True
167473,False
167474,True
167475,False
167476,False
167477,True
167478,True
167479,False
167480,False
167481,True
167482,False
167483,True
167484,False
167485,False
167486,False
167487,False
167488,False
167489,False
167490,True
167491,False
167492,True
167493,True
167494,True
167495,False
167496,False
167497,False
167498,False
167499,True
167500,False
167501,False
167502,True
167503,False
167504,False
167505,False
167506,True
167507,True
167508,False
167509,False
167510,False
167511,False
167512,False
167513,False
167514,False
167515,False
167516,False
167517,False
167518,False
167519,True
167520,True
167521,True
167522,True
167523,False
167524,True
167525,False
167526,False
167527,False
167528,False
167529,False
167530,False
167531,False
167532,False
167533,False
167534,False
167535,True
167536,False
167537,False
167538,True
167539,False
167540,False
167541,False
167542,False
167543,False
167544,False
167545,False
167546,False
167547,False
167548,False
167549,False
167550,False
167551,False
167552,False
167553,False
167554,True
167555,True
167556,False
167557,True
167558,True
167559,False
167560,True
167561,False
167562,False
167563,True
167564,True
167565,True
167566,True
167567,True
167568,False
167569,True
167570,True
167571,True
167572,True
167573,False
167574,False
167575,False
167576,False
167577,True
167578,False
167579,False
167580,False
167581,False
167582,False
167583,False
167584,True
167585,False
167586,True
167587,True
167588,True
167589,True
167590,False
167591,False
167592,True
167593,False
167594,True
167595,True
167596,False
167597,False
167598,False
167599,False
167600,True
167601,True
167602,True
167603,False
167604,False
167605,False
167606,True
167607,False
167608,True
167609,False
167610,True
167611,False
167612,False
167613,False
167614,False
167615,False
167616,True
167617,True
167618,False
167619,False
167620,True
167621,False
167622,False
167623,False
167624,True
167625,False
167626,True
167627,True
167628,True
167629,False
167630,False
167631,False
167632,True
167633,True
167634,False
167635,True
167636,True
167637,True
167638,False
167639,True
167640,True
167641,False
167642,False
167643,False
167644,False
167645,True
167646,False
167647,False
167648,False
167649,False
167650,False
167651,True
167652,True
167653,True
167654,False
167655,False
167656,False
167657,False
167658,True
167659,False
167660,False
167661,False
167662,True
167663,True
167664,False
167665,True
167666,True
167667,False
167668,True
167669,False
167670,False
167671,False
167672,True
167673,False
167674,False
167675,True
167676,False
167677,True
167678,False
167679,True
167680,True
167681,True
167682,True
167683,False
167684,True
167685,False
167686,False
167687,True
167688,False
167689,False
167690,True
167691,False
167692,False
167693,False
167694,False
167695,False
167696,False
167697,False
167698,False
167699,False
167700,False
167701,False
167702,False
167703,True
167704,False
167705,True
167706,False
167707,False
167708,True
167709,True
167710,False
167711,True
167712,True
167713,False
167714,True
167715,True
167716,False
167717,True
167718,True
167719,False
167720,False
167721,True
167722,True
167723,False
167724,False
167725,False
167726,True
167727,False
167728,False
167729,True
167730,False
167731,False
167732,False
167733,False
167734,False
167735,False
167736,False
167737,False
167738,False
167739,False
167740,False
167741,False
167742,False
167743,False
167744,False
167745,False
167746,False
167747,True
167748,True
167749,False
167750,False
167751,False
167752,False
167753,True
167754,False
167755,False
167756,True
167757,False
167758,False
167759,True
167760,True
167761,False
167762,True
167763,False
167764,True
167765,True
167766,False
167767,False
167768,False
167769,True
167770,True
167771,False
167772,False
167773,False
167774,False
167775,True
167776,False
167777,True
167778,True
167779,True
167780,True
167781,False
167782,True
167783,True
167784,False
167785,True
167786,False
167787,True
167788,False
167789,False
167790,False
167791,False
167792,False
167793,False
167794,False
167795,False
167796,True
167797,True
167798,True
167799,True
167800,True
167801,True
167802,True
167803,False
167804,False
167805,False
167806,True
167807,False
167808,True
167809,False
167810,True
167811,False
167812,False
167813,True
167814,True
167815,True
167816,False
167817,False
167818,False
